Date,gold,silver,omx
2017-10-12,122.88999938964844,16.260000228881836,1644.6500244140625
2017-10-13,123.81999969482422,16.40999984741211,1642.489990234375
2017-10-16,122.97000122070312,16.25,1638.3299560546875
2017-10-17,122.12999725341797,16.09000015258789,1636.93994140625
2017-10-18,121.66999816894531,16.059999465942383,1644.72998046875
2017-10-19,122.38999938964844,16.270000457763672,1646.9599609375
2017-10-20,121.61000061035156,16.079999923706055,1667.5
2017-10-23,121.80000305175781,16.139999389648438,1661.5400390625
2017-10-24,121.33000183105469,16.020000457763672,1650.469970703125
2017-10-25,121.3499984741211,16.010000228881836,1649.739990234375
2017-10-26,120.33000183105469,15.850000381469727,1658.7900390625
2017-10-27,120.9000015258789,15.90999984741211,1665.02001953125
2017-10-30,121.12999725341797,15.90999984741211,1662.3199462890625
2017-10-31,120.66999816894531,15.789999961853027,1671.6300048828125
2017-11-01,121.11000061035156,16.18000030517578,1672.030029296875
2017-11-02,121.19000244140625,16.170000076293945,1672.780029296875
2017-11-03,120.62000274658203,15.920000076293945,1677.6500244140625
2017-11-06,121.6500015258789,16.270000457763672,1676.1400146484375
2017-11-07,121.20999908447266,16.010000228881836,1670.239990234375
2017-11-08,121.62999725341797,16.059999465942383,1662.989990234375
2017-11-09,122.12999725341797,16.06999969482422,1643.260009765625
2017-11-10,121.12999725341797,15.949999809265137,1634.6800537109375
2017-11-13,121.30999755859375,16.09000015258789,1630.510009765625
2017-11-14,121.55999755859375,16.079999923706055,1628.47998046875
2017-11-15,121.41000366210938,16.030000686645508,1627.0
2017-11-16,121.4000015258789,16.1200008392334,1633.6600341796875
2017-11-17,122.86000061035156,16.309999465942383,1617.699951171875
2017-11-20,121.30999755859375,15.979999542236328,1623.5400390625
2017-11-21,121.51000213623047,16.010000228881836,1636.6500244140625
2017-11-22,122.62999725341797,16.170000076293945,1617.52001953125
2017-11-24,122.31999969482422,16.079999923706055,1614.6199951171875
2017-11-27,122.83000183105469,16.100000381469727,1608.739990234375
2017-11-28,122.80999755859375,15.90999984741211,1620.81005859375
2017-11-29,122.04000091552734,15.640000343322754,1613.56005859375
2017-11-30,121.0999984741211,15.510000228881836,1610.1099853515625
2017-12-01,121.58999633789062,15.529999732971191,1592.199951171875
2017-12-04,121.18000030517578,15.4399995803833,1616.800048828125
2017-12-05,120.31999969482422,15.229999542236328,1613.3599853515625
2017-12-06,120.06999969482422,15.100000381469727,1595.43994140625
2017-12-07,118.48999786376953,14.869999885559082,1599.2900390625
2017-12-08,118.4800033569336,14.960000038146973,1610.8199462890625
2017-12-11,118.01000213623047,14.850000381469727,1619.469970703125
2017-12-12,118.1500015258789,14.859999656677246,1623.75
2017-12-13,119.16999816894531,15.149999618530273,1619.8199462890625
2017-12-14,118.93000030517578,15.020000457763672,1609.5999755859375
2017-12-15,119.18000030517578,15.149999618530273,1594.3499755859375
2017-12-18,119.7300033569336,15.220000267028809,1615.6300048828125
2017-12-19,119.81999969482422,15.220000267028809,1611.4300537109375
2017-12-20,120.13999938964844,15.25,1600.2900390625
2017-12-21,120.30999755859375,15.220000267028809,1616.27001953125
2017-12-22,120.94000244140625,15.399999618530273,1606.25
2017-12-27,122.2300033569336,15.729999542236328,1594.989990234375
2017-12-28,122.8499984741211,15.880000114440918,1588.510009765625
2017-12-29,123.6500015258789,15.989999771118164,1576.93994140625
2018-01-02,125.1500015258789,16.209999084472656,1579.8199462890625
2018-01-03,124.81999969482422,16.170000076293945,1587.56005859375
2018-01-04,125.45999908447266,16.229999542236328,1603.6700439453125
2018-01-05,125.33000183105469,16.219999313354492,1611.31005859375
2018-01-08,125.30999755859375,16.149999618530273,1619.1300048828125
2018-01-09,124.7300033569336,16.030000686645508,1632.2900390625
2018-01-10,125.02999877929688,16.020000457763672,1629.2900390625
2018-01-11,125.44000244140625,16.010000228881836,1630.2900390625
2018-01-12,126.95999908447266,16.270000457763672,1628.4000244140625
2018-01-16,127.16999816894531,16.25,1623.3299560546875
2018-01-17,126.13999938964844,16.059999465942383,1622.8499755859375
2018-01-18,125.86000061035156,15.970000267028809,1624.780029296875
2018-01-19,126.41999816894531,16.049999237060547,1630.6199951171875
2018-01-22,126.6500015258789,16.040000915527344,1635.469970703125
2018-01-23,127.27999877929688,16.079999923706055,1643.7099609375
2018-01-24,128.8300018310547,16.559999465942383,1631.199951171875
2018-01-25,127.97000122070312,16.309999465942383,1604.489990234375
2018-01-26,128.07000732421875,16.40999984741211,1612.6300048828125
2018-01-29,127.3499984741211,16.209999084472656,1610.4000244140625
2018-01-30,126.80000305175781,16.149999618530273,1603.31005859375
2018-01-31,127.6500015258789,16.350000381469727,1593.1500244140625
2018-02-01,128.07000732421875,16.25,1601.8399658203125
2018-02-02,126.38999938964844,15.65999984741211,1584.7900390625
2018-02-05,126.70999908447266,15.739999771118164,1546.3299560546875
2018-02-06,125.37999725341797,15.649999618530273,1511.5999755859375
2018-02-07,124.79000091552734,15.40999984741211,1551.1500244140625
2018-02-08,124.9800033569336,15.460000038146973,1519.77001953125
2018-02-09,124.7699966430664,15.390000343322754,1500.1800537109375
2018-02-12,125.37000274658203,15.569999694824219,1521.6199951171875
2018-02-13,126.08000183105469,15.619999885559082,1513.27001953125
2018-02-14,128.22999572753906,15.90999984741211,1532.1500244140625
2018-02-15,128.3800048828125,15.90999984741211,1542.719970703125
2018-02-16,127.95999908447266,15.729999542236328,1556.9300537109375
2018-02-20,126.23999786376953,15.539999961853027,1569.6800537109375
2018-02-21,125.66000366210938,15.539999961853027,1575.1199951171875
2018-02-22,126.30000305175781,15.65999984741211,1573.8800048828125
2018-02-23,126.13999938964844,15.59000015258789,1577.1099853515625
2018-02-26,126.44999694824219,15.680000305175781,1586.9599609375
2018-02-27,125.12999725341797,15.479999542236328,1588.22998046875
2018-02-28,125.0,15.460000038146973,1583.3900146484375
2018-03-01,124.72000122070312,15.539999961853027,1560.56005859375
2018-03-02,125.38999938964844,15.5600004196167,1526.4599609375
2018-03-05,125.18000030517578,15.489999771118164,1547.93994140625
2018-03-06,126.52999877929688,15.779999732971191,1559.93994140625
2018-03-07,125.72000122070312,15.529999732971191,1564.18994140625
2018-03-08,125.41999816894531,15.550000190734863,1585.530029296875
2018-03-09,125.54000091552734,15.630000114440918,1589.6199951171875
2018-03-12,125.54000091552734,15.609999656677246,1593.8299560546875
2018-03-13,125.77999877929688,15.609999656677246,1578.1500244140625
2018-03-14,125.69999694824219,15.609999656677246,1585.31005859375
2018-03-15,124.9000015258789,15.449999809265137,1592.280029296875
2018-03-16,124.5999984741211,15.390000343322754,1573.47998046875
2018-03-19,124.87000274658203,15.390000343322754,1547.4100341796875
2018-03-20,124.30999755859375,15.279999732971191,1551.969970703125
2018-03-21,126.4800033569336,15.649999618530273,1549.699951171875
2018-03-22,125.9800033569336,15.4399995803833,1515.8399658203125
2018-03-23,127.61000061035156,15.579999923706055,1513.1800537109375
2018-03-26,128.27999877929688,15.720000267028809,1496.5899658203125
2018-03-27,127.48999786376953,15.569999694824219,1510.1099853515625
2018-03-28,125.7300033569336,15.359999656677246,1512.1300048828125
2018-03-29,125.79000091552734,15.40999984741211,1535.3499755859375
2018-04-03,126.30000305175781,15.460000038146973,1508.800048828125
2018-04-04,126.44999694824219,15.380000114440918,1494.6500244140625
2018-04-05,125.80000305175781,15.449999809265137,1527.219970703125
2018-04-06,126.38999938964844,15.430000305175781,1511.3699951171875
2018-04-09,126.81999969482422,15.5600004196167,1511.3199462890625
2018-04-10,127.12000274658203,15.619999885559082,1526.760009765625
2018-04-11,128.11000061035156,15.6899995803833,1504.7099609375
2018-04-12,126.62000274658203,15.520000457763672,1518.8800048828125
2018-04-13,127.44999694824219,15.680000305175781,1526.6600341796875
2018-04-16,127.62999725341797,15.720000267028809,1526.27001953125
2018-04-17,127.75,15.800000190734863,1545.1600341796875
2018-04-18,127.8499984741211,16.18000030517578,1552.47998046875
2018-04-19,127.5999984741211,16.260000228881836,1558.22998046875
2018-04-20,126.62999725341797,16.1299991607666,1572.5799560546875
2018-04-23,125.62000274658203,15.670000076293945,1587.6500244140625
2018-04-24,126.2300033569336,15.760000228881836,1575.4000244140625
2018-04-25,125.41000366210938,15.609999656677246,1557.2900390625
2018-04-26,124.97000122070312,15.579999923706055,1573.760009765625
2018-04-27,125.5,15.569999694824219,1580.780029296875
2018-04-30,124.58999633789062,15.380000114440918,1570.7099609375
2018-05-02,123.6500015258789,15.420000076293945,1590.969970703125
2018-05-03,124.27999877929688,15.460000038146973,1566.9599609375
2018-05-04,124.54000091552734,15.539999961853027,1577.0799560546875
2018-05-07,124.56999969482422,15.520000457763672,1597.9300537109375
2018-05-08,124.58999633789062,15.510000228881836,1608.93994140625
2018-05-09,124.33000183105469,15.529999732971191,1616.800048828125
2018-05-11,125.0,15.699999809265137,1603.25
2018-05-14,124.48999786376953,15.5600004196167,1598.5799560546875
2018-05-15,122.4800033569336,15.329999923706055,1606.719970703125
2018-05-16,122.29000091552734,15.40999984741211,1602.27001953125
2018-05-17,122.36000061035156,15.470000267028809,1618.949951171875
2018-05-18,122.41000366210938,15.479999542236328,1621.6099853515625
2018-05-21,122.4800033569336,15.539999961853027,1626.25
2018-05-22,122.41000366210938,15.579999923706055,1624.43994140625
2018-05-23,122.54000091552734,15.5,1602.0999755859375
2018-05-24,123.58999633789062,15.6899995803833,1593.5699462890625
2018-05-25,123.20999908447266,15.529999732971191,1586.97998046875
2018-05-29,123.19000244140625,15.4399995803833,1572.300048828125
2018-05-30,123.37000274658203,15.550000190734863,1562.5400390625
2018-05-31,123.0999984741211,15.460000038146973,1549.93994140625
2018-06-01,122.48999786376953,15.4399995803833,1569.510009765625
2018-06-04,122.37000274658203,15.449999809265137,1564.72998046875
2018-06-05,122.8499984741211,15.520000457763672,1559.050048828125
2018-06-07,122.86000061035156,15.720000267028809,1555.6500244140625
2018-06-08,123.01000213623047,15.779999732971191,1555.8699951171875
2018-06-11,123.2300033569336,15.9399995803833,1571.1800537109375
2018-06-12,122.81999969482422,15.869999885559082,1572.27001953125
2018-06-13,123.19000244140625,16.079999923706055,1571.0699462890625
2018-06-14,123.37999725341797,16.170000076293945,1588.0
2018-06-15,121.33999633789062,15.600000381469727,1570.4300537109375
2018-06-18,121.11000061035156,15.510000228881836,1561.6500244140625
2018-06-19,120.80000305175781,15.359999656677246,1564.8699951171875
2018-06-20,120.26000213623047,15.34000015258789,1572.2900390625
2018-06-21,120.05000305175781,15.359999656677246,1549.550048828125
2018-06-25,119.88999938964844,15.369999885559082,1534.6500244140625
2018-06-26,119.26000213623047,15.329999923706055,1529.22998046875
2018-06-27,118.58000183105469,15.119999885559082,1540.8800048828125
2018-06-28,118.22000122070312,15.069999694824219,1531.6600341796875
2018-06-29,118.6500015258789,15.149999618530273,1558.8800048828125
2018-07-02,117.45999908447266,14.90999984741211,1540.8599853515625
2018-07-03,118.6500015258789,15.029999732971191,1538.4000244140625
2018-07-05,119.05000305175781,15.100000381469727,1526.5999755859375
2018-07-06,118.86000061035156,15.079999923706055,1524.1700439453125
2018-07-09,119.1500015258789,15.170000076293945,1541.06005859375
2018-07-10,118.93000030517578,15.119999885559082,1548.3800048828125
2018-07-11,117.63999938964844,14.859999656677246,1526.2900390625
2018-07-12,118.12999725341797,15.0,1541.52001953125
2018-07-13,117.61000061035156,14.880000114440918,1550.8800048828125
2018-07-16,117.55000305175781,14.850000381469727,1552.75
2018-07-17,116.27999877929688,14.670000076293945,1556.6099853515625
2018-07-18,116.30999755859375,14.630000114440918,1570.4200439453125
2018-07-19,115.80999755859375,14.420000076293945,1584.3399658203125
2018-07-20,116.55999755859375,14.59000015258789,1579.4000244140625
2018-07-23,116.0,14.470000267028809,1580.5
2018-07-24,116.04000091552734,14.579999923706055,1601.3800048828125
2018-07-25,116.68000030517578,14.680000305175781,1593.27001953125
2018-07-26,115.7699966430664,14.489999771118164,1608.800048828125
2018-07-27,115.83000183105469,14.569999694824219,1612.760009765625
2018-07-30,115.6500015258789,14.579999923706055,1611.0699462890625
2018-07-31,115.98999786376953,14.609999656677246,1615.5999755859375
2018-08-01,115.13999938964844,14.479999542236328,1612.5400390625
2018-08-02,114.5199966430664,14.430000305175781,1598.06005859375
2018-08-03,114.91999816894531,14.5,1611.949951171875
2018-08-06,114.33000183105469,14.399999618530273,1608.47998046875
2018-08-07,114.58999633789062,14.430000305175781,1619.8900146484375
2018-08-08,114.91000366210938,14.5,1622.6300048828125
2018-08-09,114.73999786376953,14.520000457763672,1631.22998046875
2018-08-10,114.69000244140625,14.40999984741211,1616.8199462890625
2018-08-13,112.95999908447266,14.100000381469727,1611.800048828125
2018-08-14,113.06999969482422,14.170000076293945,1608.56005859375
2018-08-15,111.19000244140625,13.569999694824219,1593.5899658203125
2018-08-16,111.0999984741211,13.770000457763672,1611.3299560546875
2018-08-17,112.12999725341797,13.920000076293945,1622.7099609375
2018-08-20,112.69000244140625,13.880000114440918,1630.9200439453125
2018-08-21,113.0199966430664,13.890000343322754,1637.5999755859375
2018-08-22,113.2699966430664,13.880000114440918,1643.4599609375
2018-08-23,112.19999694824219,13.649999618530273,1643.7099609375
2018-08-24,114.16000366210938,13.920000076293945,1646.8699951171875
2018-08-27,114.58999633789062,13.989999771118164,1665.0999755859375
2018-08-28,113.68000030517578,13.84000015258789,1671.1500244140625
2018-08-29,114.19999694824219,13.869999885559082,1677.219970703125
2018-08-30,113.63999938964844,13.699999809265137,1672.56005859375
2018-08-31,113.51000213623047,13.649999618530273,1658.1600341796875
2018-09-04,112.93000030517578,13.3100004196167,1645.949951171875
2018-09-05,113.31999969482422,13.350000381469727,1631.739990234375
2018-09-06,113.54000091552734,13.3100004196167,1632.4200439453125
2018-09-07,113.2300033569336,13.319999694824219,1618.199951171875
2018-09-10,113.1500015258789,13.3100004196167,1624.25
2018-09-11,113.22000122070312,13.279999732971191,1620.3900146484375
2018-09-12,114.16999816894531,13.390000343322754,1618.81005859375
2018-09-13,113.76000213623047,13.350000381469727,1621.8499755859375
2018-09-14,113.0199966430664,13.229999542236328,1634.739990234375
2018-09-17,113.61000061035156,13.3100004196167,1640.5999755859375
2018-09-18,113.44000244140625,13.3100004196167,1625.449951171875
2018-09-19,113.87999725341797,13.399999618530273,1630.5
2018-09-20,114.2699966430664,13.449999809265137,1645.8399658203125
2018-09-21,113.48999786376953,13.4399995803833,1662.3199462890625
2018-09-24,113.47000122070312,13.40999984741211,1655.010009765625
2018-09-25,113.6500015258789,13.59000015258789,1656.7099609375
2018-09-26,113.05000305175781,13.489999771118164,1658.2900390625
2018-09-27,112.05000305175781,13.40999984741211,1676.3699951171875
2018-09-28,112.76000213623047,13.729999542236328,1662.3599853515625
2018-10-01,112.56999969482422,13.619999885559082,1667.449951171875
2018-10-02,113.87000274658203,13.789999961853027,1656.9000244140625
2018-10-03,113.41999816894531,13.779999732971191,1665.1400146484375
2018-10-04,113.4800033569336,13.710000038146973,1648.9599609375
2018-10-05,113.80000305175781,13.75,1634.8599853515625
2018-10-08,112.54000091552734,13.529999732971191,1621.18994140625
2018-10-09,112.5999984741211,13.529999732971191,1624.489990234375
2018-10-10,112.87999725341797,13.449999809265137,1595.1300048828125
2018-10-11,115.77999877929688,13.670000076293945,1550.4100341796875
2018-10-12,115.2300033569336,13.739999771118164,1536.4599609375
2018-10-15,116.0,13.800000190734863,1536.0999755859375
2018-10-16,115.80000305175781,13.779999732971191,1554.1600341796875
2018-10-17,115.79000091552734,13.739999771118164,1548.27001953125
2018-10-18,115.91999816894531,13.699999809265137,1543.8699951171875
2018-10-19,116.01000213623047,13.739999771118164,1531.6600341796875
2018-10-22,115.70999908447266,13.680000305175781,1526.050048828125
2018-10-23,116.38999938964844,13.829999923706055,1508.8800048828125
2018-10-24,116.66000366210938,13.789999961853027,1501.469970703125
2018-10-25,116.4000015258789,13.739999771118164,1506.02001953125
2018-10-26,116.7699966430664,13.8100004196167,1485.27001953125
2018-10-29,116.30999755859375,13.59000015258789,1503.1400146484375
2018-10-30,115.80000305175781,13.609999656677246,1516.0
2018-10-31,115.1500015258789,13.40999984741211,1538.219970703125
2018-11-01,116.62999725341797,13.829999923706055,1531.260009765625
2018-11-02,116.6500015258789,13.859999656677246,1551.3900146484375
2018-11-05,116.37000274658203,13.760000228881836,1539.010009765625
2018-11-06,116.04000091552734,13.649999618530273,1534.5999755859375
2018-11-07,116.02999877929688,13.670000076293945,1538.68994140625
2018-11-08,115.77999877929688,13.5600004196167,1536.7900390625
2018-11-09,114.4800033569336,13.319999694824219,1530.510009765625
2018-11-12,113.66000366210938,13.170000076293945,1514.5899658203125
2018-11-13,113.69999694824219,13.149999618530273,1520.260009765625
2018-11-14,114.63999938964844,13.279999732971191,1502.449951171875
2018-11-15,114.7699966430664,13.420000076293945,1489.7900390625
2018-11-16,115.62000274658203,13.529999732971191,1499.4300537109375
2018-11-19,115.66999816894531,13.550000190734863,1482.489990234375
2018-11-20,115.66999816894531,13.449999809265137,1456.8499755859375
2018-11-21,115.86000061035156,13.600000381469727,1478.43994140625
2018-11-23,115.7699966430664,13.420000076293945,1477.3499755859375
2018-11-26,115.63999938964844,13.390000343322754,1498.260009765625
2018-11-27,114.94999694824219,13.289999961853027,1496.4100341796875
2018-11-28,115.37999725341797,13.430000305175781,1500.449951171875
2018-11-29,115.73999786376953,13.430000305175781,1515.3800048828125
2018-11-30,115.54000091552734,13.319999694824219,1514.6300048828125
2018-12-03,116.41000366210938,13.489999771118164,1529.780029296875
2018-12-04,117.12000274658203,13.619999885559082,1506.4300537109375
2018-12-06,117.13999938964844,13.600000381469727,1436.6600341796875
2018-12-07,118.08999633789062,13.729999542236328,1454.030029296875
2018-12-10,117.68000030517578,13.649999618530273,1435.550048828125
2018-12-11,117.54000091552734,13.65999984741211,1465.2900390625
2018-12-12,117.79000091552734,13.819999694824219,1494.2099609375
2018-12-13,117.52999877929688,13.859999656677246,1478.75
2018-12-14,117.05999755859375,13.699999809265137,1471.6700439453125
2018-12-17,117.87000274658203,13.770000457763672,1451.949951171875
2018-12-18,118.1500015258789,13.75,1447.7900390625
2018-12-19,117.43000030517578,13.6899995803833,1450.1099853515625
2018-12-20,119.23999786376953,13.850000381469727,1419.010009765625
2018-12-21,118.72000122070312,13.739999771118164,1408.3399658203125
2018-12-27,120.56999969482422,14.300000190734863,1384.5899658203125
2018-12-28,121.05999755859375,14.420000076293945,1408.739990234375
2019-01-02,121.33000183105469,14.5600004196167,1405.8499755859375
2019-01-03,122.43000030517578,14.75,1393.52001953125
2019-01-04,121.44000244140625,14.729999542236328,1435.2900390625
2019-01-07,121.86000061035156,14.670000076293945,1439.9300537109375
2019-01-08,121.52999877929688,14.6899995803833,1457.469970703125
2019-01-09,122.30999755859375,14.779999732971191,1470.510009765625
2019-01-10,121.58999633789062,14.600000381469727,1470.68994140625
2019-01-11,121.80000305175781,14.640000343322754,1465.4300537109375
2019-01-14,122.08999633789062,14.65999984741211,1458.1300048828125
2019-01-15,121.87999725341797,14.600000381469727,1455.47998046875
2019-01-16,122.2699966430664,14.630000114440918,1468.8499755859375
2019-01-17,122.11000061035156,14.569999694824219,1473.8900146484375
2019-01-18,121.0199966430664,14.369999885559082,1499.7900390625
2019-01-22,121.44999694824219,14.390000343322754,1486.3199462890625
2019-01-23,121.27999877929688,14.420000076293945,1478.719970703125
2019-01-24,121.08999633789062,14.359999656677246,1488.4000244140625
2019-01-25,122.86000061035156,14.739999771118164,1501.1199951171875
2019-01-28,123.29000091552734,14.789999961853027,1491.010009765625
2019-01-29,123.9800033569336,14.880000114440918,1502.719970703125
2019-01-30,124.69000244140625,15.050000190734863,1509.5
2019-01-31,124.75,15.050000190734863,1515.4200439453125
2019-02-01,124.5,14.920000076293945,1525.68994140625
2019-02-04,123.95999908447266,14.880000114440918,1527.18994140625
2019-02-05,124.27999877929688,14.869999885559082,1542.489990234375
2019-02-06,123.44000244140625,14.680000305175781,1551.1500244140625
2019-02-07,123.73999786376953,14.770000457763672,1529.280029296875
2019-02-08,124.20999908447266,14.829999923706055,1527.1700439453125
2019-02-11,123.5999984741211,14.720000267028809,1542.3299560546875
2019-02-12,123.86000061035156,14.729999542236328,1549.4100341796875
2019-02-13,123.37000274658203,14.59000015258789,1558.5799560546875
2019-02-14,124.05999755859375,14.649999618530273,1562.3599853515625
2019-02-15,124.80000305175781,14.819999694824219,1583.8199462890625
2019-02-19,126.69999694824219,15.020000457763672,1587.219970703125
2019-02-20,126.4800033569336,15.069999694824219,1588.6099853515625
2019-02-21,125.05000305175781,14.829999923706055,1572.6500244140625
2019-02-22,125.5,14.949999809265137,1588.8299560546875
2019-02-25,125.37000274658203,14.899999618530273,1586.550048828125
2019-02-26,125.58000183105469,14.9399995803833,1583.949951171875
2019-02-27,124.69000244140625,14.75,1576.550048828125
2019-02-28,123.98999786376953,14.630000114440918,1572.6800537109375
2019-03-01,121.87999725341797,14.199999809265137,1580.219970703125
2019-03-04,121.55999755859375,14.149999618530273,1587.7900390625
2019-03-05,121.72000122070312,14.199999809265137,1587.969970703125
2019-03-06,121.61000061035156,14.149999618530273,1572.6300048828125
2019-03-07,121.51000213623047,14.09000015258789,1558.9100341796875
2019-03-08,122.83999633789062,14.40999984741211,1558.6300048828125
2019-03-11,122.23999786376953,14.369999885559082,1569.9300537109375
2019-03-12,122.9800033569336,14.479999542236328,1565.56005859375
2019-03-13,123.83999633789062,14.510000228881836,1572.800048828125
2019-03-14,122.41000366210938,14.239999771118164,1590.760009765625
2019-03-15,122.97000122070312,14.329999923706055,1595.760009765625
2019-03-18,123.04000091552734,14.390000343322754,1605.010009765625
2019-03-19,123.37999725341797,14.399999618530273,1615.1400146484375
2019-03-20,124.18000030517578,14.539999961853027,1605.989990234375
2019-03-21,123.68000030517578,14.5,1605.030029296875
2019-03-22,123.97000122070312,14.449999809265137,1576.8699951171875
2019-03-25,124.91999816894531,14.5600004196167,1573.6600341796875
2019-03-26,124.30000305175781,14.470000267028809,1574.1600341796875
2019-03-27,123.6500015258789,14.319999694824219,1565.8499755859375
2019-03-28,121.9000015258789,14.069999694824219,1559.3199462890625
2019-03-29,122.01000213623047,14.180000305175781,1553.4200439453125
2019-04-01,121.52999877929688,14.149999618530273,1580.3299560546875
2019-04-02,121.9800033569336,14.15999984741211,1593.949951171875
2019-04-03,121.80000305175781,14.199999809265137,1622.3800048828125
2019-04-04,122.11000061035156,14.220000267028809,1616.239990234375
2019-04-05,121.9800033569336,14.170000076293945,1622.27001953125
2019-04-08,122.51000213623047,14.3100004196167,1624.52001953125
2019-04-09,123.1500015258789,14.279999732971191,1616.56005859375
2019-04-10,123.52999877929688,14.279999732971191,1628.550048828125
2019-04-11,121.94999694824219,14.020000457763672,1627.030029296875
2019-04-12,121.83000183105469,14.050000190734863,1641.2099609375
2019-04-15,121.5999984741211,14.0600004196167,1642.6300048828125
2019-04-16,120.51000213623047,14.069999694824219,1647.52001953125
2019-04-17,120.27999877929688,14.050000190734863,1660.1400146484375
2019-04-18,120.37000274658203,14.0600004196167,1670.739990234375
2019-04-23,120.12000274658203,13.90999984741211,1672.1800537109375
2019-04-24,120.47000122070312,14.0,1680.719970703125
2019-04-25,120.56999969482422,14.0,1689.4200439453125
2019-04-26,121.37000274658203,14.100000381469727,1689.0400390625
2019-04-29,120.83000183105469,13.989999771118164,1693.31005859375
2019-04-30,121.19999694824219,14.020000457763672,1676.1400146484375
2019-05-02,119.94000244140625,13.710000038146973,1665.449951171875
2019-05-03,120.6500015258789,13.960000038146973,1672.3299560546875
2019-05-06,120.80999755859375,13.979999542236328,1649.219970703125
2019-05-07,121.20999908447266,13.979999542236328,1617.8499755859375
2019-05-08,120.91000366210938,13.890000343322754,1623.3699951171875
2019-05-09,121.19999694824219,13.829999923706055,1596.68994140625
2019-05-10,121.43000030517578,13.84000015258789,1603.3699951171875
2019-05-13,122.66999816894531,13.84000015258789,1573.8399658203125
2019-05-14,122.45999908447266,13.859999656677246,1590.8199462890625
2019-05-15,122.38999938964844,13.850000381469727,1593.3199462890625
2019-05-16,121.51000213623047,13.649999618530273,1615.3800048828125
2019-05-17,120.6500015258789,13.520000457763672,1606.8599853515625
2019-05-20,120.63999938964844,13.550000190734863,1588.9000244140625
2019-05-21,120.36000061035156,13.529999732971191,1602.9100341796875
2019-05-22,120.23999786376953,13.539999961853027,1595.6400146484375
2019-05-23,121.16999816894531,13.680000305175781,1561.1700439453125
2019-05-24,121.30000305175781,13.649999618530273,1571.52001953125
2019-05-28,120.83000183105469,13.460000038146973,1565.1199951171875
2019-05-29,120.87000274658203,13.520000457763672,1538.75
2019-05-31,123.33000183105469,13.649999618530273,1510.4599609375
2019-06-03,125.11000061035156,13.869999885559082,1518.22998046875
2019-06-04,125.1500015258789,13.890000343322754,1537.31005859375
2019-06-05,125.47000122070312,13.880000114440918,1542.0
2019-06-07,126.58999633789062,14.0600004196167,1566.1400146484375
2019-06-11,125.18000030517578,13.8100004196167,1593.3599853515625
2019-06-12,125.83000183105469,13.84000015258789,1593.5999755859375
2019-06-13,126.5999984741211,13.960000038146973,1598.1199951171875
2019-06-14,126.55999755859375,13.90999984741211,1589.5999755859375
2019-06-18,127.12000274658203,14.050000190734863,1609.4300537109375
2019-06-19,127.88999938964844,14.170000076293945,1612.4000244140625
2019-06-20,131.11000061035156,14.449999809265137,1628.2900390625
2019-06-24,133.94000244140625,14.460000038146973,1610.93994140625
2019-06-25,134.1999969482422,14.380000114440918,1607.2900390625
2019-06-26,132.97000122070312,14.319999694824219,1604.22998046875
2019-06-27,132.83999633789062,14.279999732971191,1616.93994140625
2019-06-28,133.1999969482422,14.329999923706055,1622.4300537109375
2019-07-01,130.6199951171875,14.180000305175781,1642.0
2019-07-02,133.41000366210938,14.289999961853027,1647.02001953125
2019-07-03,133.6300048828125,14.319999694824219,1648.8399658203125
2019-07-05,132.13999938964844,14.0600004196167,1634.93994140625
2019-07-08,131.2899932861328,14.050000190734863,1642.0699462890625
2019-07-09,131.75,14.140000343322754,1630.8800048828125
2019-07-10,133.8300018310547,14.260000228881836,1622.449951171875
2019-07-11,132.6999969482422,14.170000076293945,1613.2099609375
2019-07-12,133.52999877929688,14.260000228881836,1625.6199951171875
2019-07-15,133.52999877929688,14.420000076293945,1632.9100341796875
2019-07-16,132.39999389648438,14.539999961853027,1630.5699462890625
2019-07-17,134.5800018310547,14.9399995803833,1598.06005859375
2019-07-18,136.47999572753906,15.289999961853027,1577.4100341796875
2019-07-19,134.47000122070312,15.170000076293945,1605.4200439453125
2019-07-22,134.4499969482422,15.350000381469727,1600.8800048828125
2019-07-23,133.69000244140625,15.34000015258789,1624.77001953125
2019-07-24,134.3699951171875,15.520000457763672,1613.06005859375
2019-07-25,133.4199981689453,15.359999656677246,1607.199951171875
2019-07-26,133.63999938964844,15.3100004196167,1610.6400146484375
2019-07-29,134.52999877929688,15.399999618530273,1614.300048828125
2019-07-30,134.97999572753906,15.5,1600.260009765625
2019-07-31,133.2100067138672,15.210000038146973,1599.780029296875
2019-08-01,136.41000366210938,15.34000015258789,1612.9100341796875
2019-08-02,135.88999938964844,15.1899995803833,1568.699951171875
2019-08-06,138.91000366210938,15.380000114440918,1523.030029296875
2019-08-07,141.02000427246094,15.970000267028809,1528.18994140625
2019-08-08,141.72999572753906,15.890000343322754,1550.6199951171875
2019-08-09,141.25999450683594,15.890000343322754,1531.52001953125
2019-08-12,142.6300048828125,15.979999542236328,1533.06005859375
2019-08-13,141.77999877929688,15.869999885559082,1543.3599853515625
2019-08-14,142.75,16.079999923706055,1500.06005859375
2019-08-15,143.6999969482422,16.1299991607666,1495.7099609375
2019-08-16,142.77999877929688,16.020000457763672,1519.4100341796875
2019-08-19,141.11000061035156,15.789999961853027,1538.969970703125
2019-08-20,142.2100067138672,16.049999237060547,1534.3399658203125
